material,process,sub_process,power,velocity,hatch_spacing,melt_pool_depth,melt_pool_width,melt_pool_length,depth_over_length,depth_over_width,length_over_width,energy_joules_over_mm,energy_joules_over_mm_cubed,layer_thickness,beam_diameter,absorption_coefficient,absorption_coefficient_2,density,specific_heat_capacity,k,melting_temperature,minimal_absorptivity,melt_pool_shape,spatter,weight_percent_Y,weight_percent_Zn,weight_percent_Mg,weight_percent_Si,weight_percent_Al,weight_percent_Sn,weight_percent_Zr,weight_percent_W,weight_percent_Ti,weight_percent_V,weight_percent_Co,weight_percent_Cu,weight_percent_Ta,weight_percent_Nb,weight_percent_Ni,weight_percent_Cr,weight_percent_Fe,weight_percent_Mn,weight_percent_Mo,D10,D50,D90,paper_id,paper_url,porosity,relative_density,comments,
SS316L,PBF,SLM,225,340,,,154,,,,,0.6617647059,,50,,,0.2526395751,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,370,,,140,,,,,0.6081081081,,50,,,0.2275981113,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,400,,,130,,,,,0.5625,,50,,,0.2120289857,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,100,,,295,,,,,2.5,,50,,,0.274980853,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,130,,,278,,,,,1.923076923,,50,,,0.3030882736,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,160,,,250,,,,,1.5625,,50,,,0.295539312,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,190,,,223,,,,,1.315789474,,50,,,0.2762055822,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,220,,,210,,,,,1.136363636,,50,,,0.2792553487,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,250,,,196,,,,,1,,50,,,0.2737059729,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,280,,,187,,,,,0.8928571429,,50,,,0.2760989643,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,310,,,180,,,,,0.8064516129,,50,,,0.2805076726,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,340,,,170,,,,,0.7352941176,,50,,,0.2730197586,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,370,,,160,,,,,0.6756756757,,50,,,0.2622935065,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,400,,,137,,,,,0.625,,50,,,0.2102353568,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,100,,,295,,,,,2.75,,50,,,0.2499825936,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,130,,,275,,,,,2.115384615,,50,,,0.2702397943,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,160,,,250,,,,,1.71875,,50,,,0.2686721018,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,190,,,222,,,,,1.447368421,,50,,,0.2490569373,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,220,,,210,,,,,1.25,,50,,,0.2538684989,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,250,,,195,,,,,1.1,,50,,,0.2464988295,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,280,,,187,,,,,0.9821428571,,50,,,0.2509990584,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,310,,,180,,,,,0.8870967742,,50,,,0.2550069751,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,340,,,170,,,,,0.8088235294,,50,,,0.2481997806,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,370,,,160,,,,,0.7432432432,,50,,,0.2384486422,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,400,,,138,,,,,0.6875,,50,,,0.1937130052,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,100,,,315,,,,,3.25,,50,,,0.2374036527,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,130,,,275,,,,,2.5,,50,,,0.2286644413,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,160,,,250,,,,,2.03125,,50,,,0.2273379323,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,190,,,240,,,,,1.710526316,,50,,,0.2428616471,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,220,,,210,,,,,1.477272727,,50,,,0.2148118067,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,250,,,208,,,,,1.3,,50,,,0.2348628764,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,280,,,200,,,,,1.160714286,,50,,,0.2404828032,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,310,,,194,,,,,1.048387097,,50,,,0.2479793132,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,340,,,185,,,,,0.9558823529,,50,,,0.2458274685,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,370,,,176,,,,,0.8783783784,,50,,,0.2410248754,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,400,,,162,,,,,0.8125,,50,,,0.2209029203,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,100,,,310,,,,,3.5,,50,,,0.2143108498,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,130,,,300,,,,,2.692307692,,50,,,0.2482169865,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,160,,,268,,,,,2.1875,,50,,,0.239426189,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,190,,,246,,,,,1.842105263,,50,,,0.235921992,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,220,,,244,,,,,1.590909091,,50,,,0.2628047279,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,250,,,211,,,,,1.4,,50,,,0.2239239701,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,280,,,205,,,,,1.25,,50,,,0.2337694153,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,310,,,187,,,,,1.129032258,,50,,,0.2150562115,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,340,,,194,,,,,1.029411765,,50,,,0.2494699872,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,370,,,178,,,,,0.9459459459,,50,,,0.228592399,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,400,,,168,,,,,0.875,,50,,,0.2195789882,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,100,,,300,,,,,3.75,,50,,,0.188808828,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,130,,,287,,,,,2.884615385,,50,,,0.2139307226,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,160,,,286,,,,,2.34375,,50,,,0.2515485159,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,190,,,268,,,,,1.973684211,,50,,,0.2576689148,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,220,,,237,,,,,1.704545455,,50,,,0.2324537967,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,250,,,228,,,,,1.5,,50,,,0.2412163288,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,280,,,220,,,,,1.339285714,,50,,,0.2488172957,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,310,,,210,,,,,1.209677419,,50,,,0.2491749609,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,340,,,200,,,,,1.102941176,,50,,,0.2465165267,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,370,,,180,,,,,1.013513514,,50,,,0.2178645738,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,375,400,,,187,,,,,0.9375,,50,,,0.2506785944,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
WE43,PBF,SLM,50,50,,38.1,87.6,,0.9525,0.4349315068,,1,,40,70,,0.09193180577,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,50,200,,30.7,91.5,,0.7675,0.3355191257,,0.25,,40,70,,0.1229588505,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,50,800,,13.2,53.4,,0.33,0.2471910112,,0.0625,,40,70,,0.09933554336,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,75,50,,346.3,206.7,,8.6575,1.67537494,,1.5,,40,70,,0.1619671881,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,75,200,,227.4,232.1,,5.685,0.9797501077,,0.375,,40,70,,0.2999442437,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,100,50,,620.9,354.1,,15.5225,1.753459475,,2,,40,70,,0.2356943173,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,100,200,,409.6,246.7,,10.24,1.660316173,,0.5,,40,70,,0.2467256126,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,100,800,,140.1,165.1,,3.5025,0.8485766202,,0.125,,40,70,,0.3095533862,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,125,50,,919.9,387.8,,22.9975,2.37209902,,2.5,,40,70,,0.2120277156,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,125,200,,575.5,278.3,,14.3875,2.067912325,,0.625,,40,70,,0.2375407487,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,150,800,,216.5,206.6,,5.4125,1.047918683,,0.1875,,40,70,,0.3065917583,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
WE43,PBF,SLM,200,800,,326.1,169.8,,8.1525,1.9204947,,0.25,,40,70,,0.1625580882,1800,966,51.3,863,,,,4.3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,74,,,,,590
SS316L,PBF,SLM,150,20,,134.833,423.3,,1.34833,0.3185282306,,7.5,150,100,500,0.2373434782,0.3042760638,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,250,20,,187.59,510.2,,1.8759,0.3676793414,,12.5,250,100,500,0.3954947481,0.2411590051,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,350,20,,316.6,549.2,,3.166,0.5764748725,,17.5,350,100,500,0.5537237335,0.1927096721,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,450,20,,422.7,665,,4.227,0.6356390977,,22.5,450,100,500,0.711952719,0.2018626895,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,150,50,,60.02,340.2,,0.6002,0.176425632,,3,60,100,500,0.09489076191,0.3598948656,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,250,50,,132.19,469.7,,1.3219,0.2814349585,,5,100,100,500,0.1582289855,0.3705526475,8000,500,16.3,1688,0.33,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,350,50,,226.37,484.3,,2.2637,0.4674168904,,7,140,100,500,0.2214894934,0.2789207221,8000,500,16.3,1688,0.33,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,450,50,,247.32,545.4,,2.4732,0.4534653465,,9,180,100,500,0.2847500014,0.2663488962,8000,500,16.3,1688,0.33,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,150,80,,51.78,282.1,,0.5178,0.1835519319,,1.875,37.5,100,500,0.05929701175,0.3606547311,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,250,80,,124.5,377.3,,1.245,0.3299761463,,3.125,62.5,100,500,0.09885425811,0.3578409114,8000,500,16.3,1688,0.33,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,350,80,,175.45,431.2,,1.7545,0.4068877551,,4.375,87.5,100,500,0.1384115045,0.3237387364,8000,500,16.3,1688,0.33,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
SS316L,PBF,SLM,450,80,,212.73,497,,2.1273,0.428028169,,5.625,112.5,100,500,0.1779687508,0.3248288551,8000,500,16.3,1688,0.33,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,75,,,,,1415
Ti-6Al-4V,PBF,SLM,175,850,,,170,,,,,0.2058823529,,35,20,4.377487262,0.6421235774,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,0.125<El<0.167 desire,1649
Ti-6Al-4V,PBF,SLM,175,1050,,,150,,,,,0.1666666667,,35,20,3.543676463,0.615188172,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,175,1250,,,116,,,,,0.14,,35,20,2.97666336,0.4396007043,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,175,1450,,,104,,,,,0.1206896552,,35,20,2.566091784,0.4091610126,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,100,2000,,11,24,70,0.55,0.4583333333,2.916666667,0.05,,20,20,1.063071853,0.05761130467,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,150,2000,,30,60,180,1.5,0.5,3,0.075,,20,20,1.594646637,0.221653234,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,200,2000,,43,73,245,2.15,0.5890410959,3.356164384,0.1,,20,20,2.126221421,0.2436568534,4470.5,561.5,7.2,1922,0.26,LOF,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,250,2000,,52,95,278,2.6,0.5473684211,2.926315789,0.125,,20,20,2.657796205,0.3266078935,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,200,1000,,55,73,127,2.75,0.7534246575,1.739726027,0.2,,20,20,4.252442842,0.1274232284,4470.5,561.5,7.2,1922,0.26,keyhole,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,200,1500,,50,68,168,2.5,0.7352941176,2.470588235,0.1333333333,,20,20,2.834910084,0.1617079404,4470.5,561.5,7.2,1922,0.26,desirable,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
Ti-6Al-4V,PBF,SLM,200,2500,,45,63,255,2.25,0.7142857143,4.047619048,0.08,,20,20,1.700961594,0.2260816532,4470.5,561.5,7.2,1922,0.26,balling,,0,0,0,0,5.5,0,0,0,90,4.2,0,0,0,0,0,0,0,0,0,,,,76,,,,,1649
IN718,PBF,PBF_EBM,900,300,,448,800,,,0.56,,3,3,,,,1.153527995,8190,435,11.2,1673,0.178,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,PBF_EBM,660,300,,319,732,,,0.4357923497,,2.2,2.2,,,,1.320618959,8190,435,11.2,1673,0.178,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,PBF_EBM,420,300,,210,603,,,0.3482587065,,1.4,1.4,,,,1.418115938,8190,435,11.2,1673,0.178,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,PBF_EBM,897,650,,225,590,,,0.3813559322,,1.38,1.38,,,,1.348626426,8190,435,11.2,1673,0.178,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,PBF_EBM,663,650,,150,450,,,0.3333333333,,1.02,1.02,,,,1.067700592,8190,435,11.2,1673,0.178,desirable,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,PBF_EBM,900,1000,,90,444,,,0.2027027027,,0.9,0.9,,,,1.168059812,8190,435,11.2,1673,0.178,balling,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,PBF_EBM,660,1000,,,,,,,,0.66,0.66,,,,,8190,435,11.2,1673,0.178,balling,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,PBF_EBM,416,650,,,,,,,,0.64,0.64,,,,,8190,435,11.2,1673,0.178,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN718,PBF,PBF_EBM,420,1000,,,,,,,,0.42,0.42,,,,,8190,435,11.2,1673,0.178,LOF,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,77,,,,,1400
IN738LC,PBF,SLM,280,1350,,80,112,,1.454545455,0.7142857143,,0.2074074074,0.2074074074,55,100,,0.3894704328,8110,558.3,19.8,1543,,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,0.22<El<0.5 desire,1270
IN738LC,PBF,SLM,120,570,,38,104,,0.6909090909,0.3653846154,,0.2105263158,0.2105263158,55,100,,0.3628474642,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,El>0.5 keyhole,1270
IN738LC,PBF,SLM,85,380,,25,101,,0.4545454545,0.2475247525,,0.2236842105,0.2236842105,55,100,,0.3475321466,8110,558.3,19.8,1543,,LOF,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,El<0.22 LOF,1270
IN738LC,PBF,SLM,230,960,,70,125,,1.272727273,0.56,,0.2395833333,0.2395833333,55,100,,0.4267896021,8110,558.3,19.8,1543,,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,180,750,,61,123.5,,1.109090909,0.4939271255,,0.24,0.24,55,100,,0.4253921213,8110,558.3,19.8,1543,,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,275,1075,,87,132,,1.581818182,0.6590909091,,0.2558139535,0.2558139535,55,100,,0.4404112287,8110,558.3,19.8,1543,,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
